YEAR,MO,DY,T2M,T2MDEW,QV2M,RH2M,PRECTOTCORR,PS,WS10M
2018,12,5,18.96,15.67,11.23,82.19,0.0,99.7,1.98
2018,12,6,19.69,16.01,11.47,80.38,0.0,99.59,1.73
2018,12,7,19.29,14.65,10.56,75.56,0.0,99.68,1.61
2018,12,8,18.8,14.12,10.13,75.31,0.0,99.82,1.91
2018,12,9,18.41,13.87,10.01,76.06,0.0,99.75,2.16
2018,12,10,18.88,13.15,9.52,70.81,0.0,99.76,2.58
2018,12,11,19.26,13.75,9.95,71.94,0.0,99.76,3.05
2018,12,12,19.28,14.06,10.19,73.0,0.0,99.89,2.88
2018,12,13,19.16,14.19,10.19,74.5,0.0,100.04,3.45
2018,12,14,19.08,14.44,10.38,75.75,0.0,100.07,2.71
2018,12,15,19.02,15.02,10.74,78.69,0.0,100.16,2.97
2018,12,16,19.64,15.23,10.86,77.12,0.0,100.23,3.38
2018,12,17,19.08,14.77,10.56,77.19,0.0,100.16,3.32
2018,12,18,17.29,15.36,10.93,88.69,18.5,100.02,3.44
2018,12,19,17.23,14.38,10.25,84.44,0.34,99.99,1.64
2018,12,20,17.0,14.01,10.01,82.69,0.0,99.97,1.95
2018,12,21,17.15,14.07,10.07,83.69,0.0,99.82,1.83
2018,12,22,17.52,14.03,10.07,81.31,0.0,99.91,1.99
2018,12,23,17.83,13.87,9.95,78.94,0.0,99.89,2.7
2018,12,24,17.34,13.63,9.83,80.38,0.0,99.74,2.3
2018,12,25,16.58,13.1,9.46,81.25,0.0,99.68,2.4
2018,12,26,15.83,12.13,8.91,80.88,0.0,99.69,2.37
2018,12,27,15.59,11.55,8.54,78.56,0.0,99.65,2.01
2018,12,28,15.93,11.12,8.3,74.06,0.73,99.72,1.84
2018,12,29,14.28,8.58,7.02,70.75,0.0,100.09,2.3
2018,12,30,15.51,9.47,7.51,68.69,0.0,100.3,2.66
2018,12,31,15.58,9.2,7.32,67.56,0.0,100.25,3.25
2019,1,1,15.44,9.02,7.2,67.5,0.0,100.27,3.04
2019,1,2,15.56,9.13,7.26,67.81,0.0,100.25,2.68
2019,1,3,15.69,10.55,8.0,73.12,0.0,100.22,2.66
2019,1,4,15.42,10.38,7.93,73.31,0.0,100.31,2.41
2019,1,5,15.44,10.2,7.81,73.81,0.0,100.21,3.21
2019,1,6,16.01,9.7,7.57,68.38,0.0,100.11,3.71
2019,1,7,16.75,10.26,7.87,67.75,0.0,99.89,3.57
2019,1,8,17.75,11.62,8.67,69.06,0.0,99.67,2.13
2019,1,9,17.22,11.39,8.48,69.75,0.04,99.85,1.76
2019,1,10,16.07,10.7,8.12,71.5,0.19,99.94,1.87
2019,1,11,16.22,11.33,8.42,74.81,0.0,100.03,2.83
2019,1,12,16.32,10.25,7.81,69.38,0.0,100.01,3.07
2019,1,13,16.94,10.94,8.24,69.62,0.0,99.95,2.57
2019,1,14,17.24,11.67,8.67,71.12,0.0,99.78,2.06
2019,1,15,16.17,10.48,7.93,71.0,0.0,99.94,2.05
2019,1,16,15.81,10.63,8.06,73.06,0.0,100.07,3.19
2019,1,17,16.75,10.92,8.18,71.19,0.0,99.89,3.78
2019,1,18,16.65,9.65,7.57,65.75,0.0,99.83,2.59
2019,1,19,16.66,10.04,7.75,66.75,0.0,99.9,2.31
2019,1,20,17.16,10.7,8.06,67.5,0.0,99.96,1.86
2019,1,21,17.64,11.04,8.24,67.25,0.0,99.97,2.13
2019,1,22,18.08,11.68,8.61,68.06,0.0,99.99,2.23
2019,1,23,17.98,11.91,8.73,69.62,0.0,99.98,2.29
2019,1,24,18.26,12.16,8.91,69.69,0.0,100.03,2.2
2019,1,25,18.66,12.38,9.03,68.88,0.0,100.13,3.05
2019,1,26,19.44,12.85,9.34,67.38,0.0,100.04,2.8
2019,1,27,19.96,12.66,9.22,64.25,0.0,100.0,2.01
2019,1,28,19.21,12.65,9.22,67.5,0.0,99.98,2.3
2019,1,29,17.71,11.64,8.61,69.5,0.34,99.95,2.25
2019,1,30,15.34,7.84,6.65,63.69,0.0,100.18,2.38
2019,1,31,16.56,9.59,7.51,66.62,0.0,100.23,3.48
2019,2,1,16.69,9.57,7.51,64.44,0.0,100.06,3.26
2019,2,2,17.99,9.42,7.45,59.56,0.0,99.78,2.38
2019,2,3,17.91,10.28,7.87,63.25,0.0,99.99,2.04
2019,2,4,17.86,10.02,7.69,62.31,0.0,100.12,2.44
2019,2,5,18.06,10.08,7.75,62.25,0.0,99.97,2.23
2019,2,6,18.11,10.66,8.06,64.31,0.0,99.69,2.34
2019,2,7,18.52,10.98,8.24,64.19,0.0,99.82,2.43
2019,2,8,19.67,12.55,9.16,65.81,0.07,99.81,2.44
2019,2,9,18.59,13.97,10.01,75.75,3.01,99.86,2.7
2019,2,10,17.12,11.78,8.67,73.81,0.01,100.11,3.0
2019,2,11,17.8,10.76,8.06,66.31,0.0,100.19,2.38
2019,2,12,19.64,10.56,8.0,58.06,0.0,100.17,2.62
2019,2,13,20.48,11.16,8.36,57.44,0.0,100.1,2.21
2019,2,14,21.33,12.55,9.16,59.62,0.0,99.82,2.31
2019,2,15,21.74,13.65,9.89,61.69,0.0,99.8,2.22
2019,2,16,20.66,13.9,10.01,67.0,0.55,99.73,2.93
2019,2,17,17.79,12.95,9.4,75.25,4.5,99.39,3.5
2019,2,18,16.79,11.78,8.67,73.88,2.74,99.53,2.45
2019,2,19,17.15,10.74,8.12,68.44,0.43,99.76,2.98
2019,2,20,18.23,11.26,8.36,65.94,0.0,100.04,3.02
2019,2,21,18.96,12.81,9.28,70.06,0.0,100.15,2.59
2019,2,22,19.97,13.36,9.64,68.56,0.0,99.69,2.55
2019,2,23,20.4,13.99,10.07,68.5,0.54,99.34,2.84
2019,2,24,20.14,11.76,8.73,61.62,0.0,99.37,3.34
2019,2,25,19.55,10.55,8.06,58.88,0.0,99.5,2.9
2019,2,26,19.87,10.23,7.87,57.19,0.0,99.46,3.3
2019,2,27,19.74,11.03,8.36,60.69,1.38,99.47,2.18
2019,2,28,17.52,13.12,9.52,77.12,14.87,99.47,2.34
2019,3,1,16.42,9.36,7.45,67.88,0.01,99.76,3.29
2019,3,2,18.12,9.5,7.45,60.5,0.0,99.8,2.56
2019,3,3,19.56,11.11,8.36,61.06,0.0,99.44,2.66
2019,3,4,19.83,11.29,8.54,60.56,0.52,99.16,2.66
2019,3,5,20.0,14.34,10.31,71.69,3.96,99.15,2.52
2019,3,6,19.58,13.29,9.64,69.0,7.94,99.33,2.49
2019,3,7,19.31,10.05,7.81,58.62,0.0,99.45,3.16
2019,3,8,18.58,8.4,6.96,55.19,0.0,99.51,3.16
2019,3,9,18.95,9.87,7.69,59.12,0.0,99.54,2.88
2019,3,10,19.62,12.09,8.91,64.12,0.0,99.64,3.02
2019,3,11,20.62,12.93,9.4,64.0,0.0,99.74,2.72
2019,3,12,21.77,12.7,9.28,60.06,0.0,99.51,2.8
2019,3,13,22.69,12.48,9.16,55.62,0.0,99.62,2.82
2019,3,14,23.74,13.87,10.01,56.88,0.0,99.64,2.75
2019,3,15,24.3,14.51,10.44,57.25,0.0,99.61,3.02
2019,3,16,24.41,14.15,10.19,55.69,0.0,99.5,4.27
2019,3,17,24.37,11.92,8.85,49.12,0.0,99.65,2.88
2019,3,18,23.42,11.38,8.48,50.31,0.08,99.63,3.2
2019,3,19,22.44,13.69,9.89,60.19,1.9,99.38,2.96
2019,3,20,22.37,12.15,8.97,56.06,0.01,99.41,3.2
2019,3,21,22.75,10.71,8.18,50.06,0.01,99.45,2.82
2019,3,22,23.25,12.14,8.91,51.94,0.35,99.43,3.72
2019,3,23,24.49,13.08,9.52,50.94,0.11,99.28,4.12
2019,3,24,22.87,10.4,8.0,48.56,0.0,99.43,3.09
2019,3,25,24.15,11.41,8.54,47.94,0.0,99.49,2.84
2019,3,26,23.96,13.44,9.77,54.38,8.0,99.6,2.54
2019,3,27,23.74,13.54,9.77,56.0,0.36,99.73,3.2
2019,3,28,24.19,14.01,10.13,56.44,0.0,99.65,2.63
2019,3,29,25.2,14.98,10.8,55.88,0.0,99.34,2.83
2019,3,30,25.63,16.91,12.21,60.94,1.1,99.35,2.47
2019,3,31,24.75,19.65,14.53,74.19,35.22,99.3,2.17
2019,4,1,24.13,19.15,14.04,75.12,0.81,99.41,2.6
2019,4,2,24.26,18.76,13.73,74.06,2.3,99.39,2.98
2019,4,3,24.19,16.84,12.08,65.44,0.08,99.55,2.87
2019,4,4,24.31,16.71,12.02,65.44,1.58,99.61,2.92
2019,4,5,24.37,17.18,12.33,66.44,4.94,99.64,2.89
2019,4,6,25.87,18.12,13.18,65.19,4.86,99.52,2.5
2019,4,7,23.95,19.12,13.98,75.12,20.05,99.43,1.68
2019,4,8,23.58,18.16,13.18,73.25,5.8,99.29,2.2
2019,4,9,22.43,18.22,13.24,77.56,27.3,99.43,2.61
2019,4,10,23.51,17.77,12.82,72.62,0.44,99.45,2.3
2019,4,11,25.15,17.92,13.0,66.31,0.0,99.35,2.11
2019,4,12,26.7,18.6,13.55,64.06,0.01,99.23,2.42
2019,4,13,27.58,19.31,14.22,63.31,0.12,99.23,2.48
2019,4,14,27.24,20.19,15.01,67.0,15.36,99.26,2.31
2019,4,15,26.05,20.2,15.01,71.5,15.12,99.28,2.95
2019,4,16,25.97,20.8,15.62,74.5,28.72,99.33,2.33
2019,4,17,26.09,21.23,15.99,76.06,1.35,99.39,2.12
2019,4,18,26.18,19.38,14.28,68.62,0.0,99.22,3.24
2019,4,19,25.8,18.09,13.18,65.12,0.07,99.15,3.22
2019,4,20,26.27,16.73,12.15,58.56,0.16,99.09,2.44
2019,4,21,25.32,17.77,12.88,64.94,13.24,99.15,3.27
2019,4,22,26.16,18.0,13.12,63.0,0.46,99.22,2.53
2019,4,23,26.6,18.3,13.31,62.81,0.31,99.38,2.41
2019,4,24,28.0,19.24,14.16,61.56,0.18,99.35,2.3
2019,4,25,28.88,19.87,14.71,60.69,0.23,99.22,2.27
2019,4,26,29.54,21.04,15.87,62.69,1.23,99.02,2.59
2019,4,27,27.91,22.33,17.15,72.75,23.32,98.96,2.49
2019,4,28,28.35,23.22,18.13,75.0,21.54,98.94,2.82
2019,4,29,27.86,22.51,17.33,73.81,24.41,99.03,2.52
2019,4,30,27.28,22.21,17.09,75.0,18.93,99.03,2.58
2019,5,1,26.62,23.18,18.13,82.12,43.64,98.95,3.48
2019,5,2,27.89,23.92,18.92,80.19,15.4,98.98,3.48
2019,5,3,26.56,23.2,18.07,82.5,15.78,99.26,2.94
2019,5,4,26.1,21.8,16.6,78.94,69.05,98.97,5.32
2019,5,5,25.55,22.12,16.91,82.31,12.22,98.92,4.41
2019,5,6,26.61,21.31,16.17,74.25,3.66,98.84,3.48
2019,5,7,26.28,19.51,14.53,67.56,0.52,98.87,2.88
2019,5,8,26.58,21.14,16.11,73.44,5.73,98.75,2.7
2019,5,9,26.78,21.59,16.54,74.38,4.22,98.69,2.43
2019,5,10,27.5,22.73,17.7,76.31,9.12,98.85,2.63
2019,5,11,27.63,23.0,17.94,77.0,5.79,99.01,2.74
2019,5,12,27.34,23.73,18.74,81.5,6.46,98.9,3.35
2019,5,13,27.31,23.43,18.37,80.44,11.88,98.94,3.55
2019,5,14,26.94,21.77,16.6,74.81,3.52,98.97,2.44
2019,5,15,26.04,21.8,16.6,78.62,7.35,99.17,2.28
2019,5,16,26.5,22.58,17.4,80.12,15.59,99.14,2.06
2019,5,17,26.89,22.79,17.64,79.06,32.35,98.98,2.34
2019,5,18,27.54,23.18,18.13,78.25,12.75,98.86,2.66
2019,5,19,27.02,23.42,18.37,81.62,1.71,99.06,2.97
2019,5,20,26.91,23.05,17.88,80.25,0.35,99.27,2.34
2019,5,21,27.55,23.58,18.49,79.81,21.74,99.12,2.19
2019,5,22,28.7,24.36,19.41,78.38,10.71,99.03,1.55
2019,5,23,26.64,24.08,19.04,86.5,29.46,99.07,1.84
2019,5,24,25.76,23.36,18.31,87.0,14.94,98.95,3.88
2019,5,25,26.52,22.35,17.27,78.81,30.71,98.75,2.35
2019,5,26,27.57,23.91,18.92,81.38,19.71,98.76,3.22
2019,5,27,27.48,23.71,18.68,80.88,10.21,98.91,2.34
2019,5,28,28.41,23.42,18.37,75.75,7.11,98.83,2.52
2019,5,29,28.83,23.13,18.13,72.62,2.93,98.76,2.04
2019,5,30,29.05,23.26,18.25,72.44,6.97,98.77,1.8
2019,5,31,27.06,23.05,17.94,79.44,12.87,98.93,3.27
2019,6,1,28.42,23.09,18.01,74.25,0.03,98.89,1.98
2019,6,2,28.79,23.99,18.98,76.31,0.08,99.0,1.73
2019,6,3,27.92,22.83,17.7,75.5,21.93,98.99,1.59
2019,6,4,27.55,23.55,18.55,79.81,2.79,98.87,3.02
2019,6,5,27.93,24.16,19.23,81.12,2.51,98.84,3.32
2019,6,6,27.01,24.56,19.65,86.75,2.58,98.93,1.64
2019,6,7,27.62,25.05,20.2,86.5,2.34,98.96,1.9
2019,6,8,28.64,24.94,20.14,81.38,0.76,98.79,2.71
2019,6,9,29.04,25.51,20.87,82.19,3.57,98.62,3.03
2019,6,10,29.31,25.55,21.0,81.12,3.37,98.5,2.77
2019,6,11,29.74,24.75,20.02,75.62,13.93,98.54,1.34
2019,6,12,31.01,25.69,21.18,74.75,3.08,98.53,1.6
2019,6,13,31.33,26.25,21.91,75.44,2.24,98.34,1.69
2019,6,14,30.3,26.19,21.85,79.31,6.68,98.28,1.77
2019,6,15,28.95,25.72,21.18,83.44,5.34,98.36,3.37
2019,6,16,29.83,25.9,21.42,80.44,10.34,98.35,2.73
2019,6,17,30.14,26.3,21.97,80.75,8.46,98.39,2.7
2019,6,18,30.32,26.3,21.97,80.19,3.43,98.41,1.55
2019,6,19,30.42,25.41,20.81,75.81,0.7,98.45,1.84
2019,6,20,29.4,26.15,21.73,83.19,0.77,98.54,2.25
2019,6,21,30.05,26.05,21.55,79.75,4.52,98.67,1.45
2019,6,22,29.54,26.0,21.48,82.0,14.93,98.78,2.42
2019,6,23,29.82,26.04,21.55,81.31,0.08,98.74,4.33
2019,6,24,29.94,26.54,22.16,83.0,0.13,98.69,4.52
2019,6,25,29.43,26.91,22.71,86.88,12.35,98.67,3.41
2019,6,26,29.01,26.98,22.83,89.19,42.29,98.46,3.09
2019,6,27,28.75,26.85,22.71,89.69,23.49,98.19,4.03
2019,6,28,29.35,26.46,22.22,85.0,20.51,98.22,2.59
2019,6,29,29.08,25.3,20.69,80.88,7.26,98.32,1.8
2019,6,30,31.22,25.27,20.69,71.88,0.28,98.29,1.09
2019,7,1,30.94,26.89,22.77,80.0,8.87,98.28,2.73
2019,7,2,28.94,25.99,21.48,84.75,1.6,98.53,2.35
2019,7,3,29.95,25.98,21.48,80.31,4.66,98.49,1.51
2019,7,4,30.19,26.61,22.34,82.06,20.73,98.35,1.91
2019,7,5,28.94,26.53,22.28,87.25,6.75,98.2,1.87
2019,7,6,28.69,26.19,21.85,86.81,25.15,98.15,3.27
2019,7,7,29.02,26.34,22.03,86.12,9.17,98.2,2.88
2019,7,8,28.89,26.31,21.97,86.75,36.26,98.37,1.53
2019,7,9,29.15,25.88,21.36,83.88,59.48,98.45,1.92
2019,7,10,27.84,26.18,21.79,90.88,29.61,98.34,2.73
2019,7,11,27.86,26.42,22.09,92.12,14.42,98.55,2.48
2019,7,12,27.55,26.13,21.67,92.12,11.48,98.62,2.75
2019,7,13,27.6,25.87,21.36,90.56,13.85,98.56,3.62
2019,7,14,26.96,24.8,20.08,88.19,41.65,98.39,2.4
2019,7,15,28.05,26.15,21.79,89.75,32.21,98.3,3.16
2019,7,16,28.54,25.45,20.81,84.12,11.41,98.54,2.62
2019,7,17,29.19,25.06,20.32,79.75,2.82,98.57,2.48
2019,7,18,29.96,25.0,20.26,76.19,1.55,98.52,1.61
2019,7,19,29.58,25.37,20.69,78.88,4.13,98.63,2.58
2019,7,20,28.98,26.23,21.79,85.94,0.46,98.71,3.88
2019,7,21,29.14,26.63,22.34,87.06,0.37,98.67,3.73
2019,7,22,27.95,25.83,21.24,88.62,13.96,98.74,2.48
2019,7,23,27.76,25.49,20.87,87.69,20.71,98.62,2.38
2019,7,24,28.4,26.19,21.79,88.38,1.62,98.6,3.55
2019,7,25,28.92,25.52,20.87,82.81,4.53,98.64,1.52
2019,7,26,28.51,25.78,21.24,85.69,11.17,98.52,2.17
2019,7,27,28.8,25.53,20.87,83.5,10.54,98.63,2.36
2019,7,28,29.24,24.94,20.14,78.44,0.67,98.73,1.27
2019,7,29,28.53,25.59,20.94,84.69,0.64,98.77,2.99
2019,7,30,28.01,25.4,20.69,86.38,2.81,98.78,2.7
2019,7,31,28.19,25.11,20.32,84.06,17.22,98.7,2.81
2019,8,1,29.47,24.77,19.96,77.12,44.16,98.64,1.3
2019,8,2,29.66,25.3,20.63,78.12,5.15,98.49,1.48
2019,8,3,30.23,26.14,21.73,79.62,2.83,98.32,1.52
2019,8,4,30.1,26.81,22.64,83.38,1.06,98.17,1.77
2019,8,5,30.65,26.95,22.89,81.56,0.6,98.07,2.98
2019,8,6,30.24,26.91,22.83,82.69,2.81,98.07,3.84
2019,8,7,30.57,26.98,22.89,81.88,2.77,98.21,3.59
2019,8,8,29.14,25.51,20.87,81.81,6.49,98.54,2.42
2019,8,9,29.76,26.24,21.85,82.38,2.57,98.52,2.37
2019,8,10,28.87,26.44,22.09,87.12,1.6,98.46,2.65
2019,8,11,30.71,25.78,21.3,75.81,0.08,98.36,1.73
2019,8,12,31.78,26.63,22.4,75.31,3.03,98.29,2.48
2019,8,13,29.23,26.19,21.73,84.69,4.27,98.69,3.13
2019,8,14,28.95,25.44,20.75,82.44,13.22,98.94,1.86
2019,8,15,28.57,25.36,20.63,83.69,11.44,98.9,2.94
2019,8,16,29.18,26.26,21.85,84.94,8.8,98.64,2.73
2019,8,17,29.45,26.23,21.79,83.75,1.84,98.69,2.35
2019,8,18,28.7,26.35,21.91,87.56,0.26,98.85,3.98
2019,8,19,28.93,25.86,21.24,84.38,0.05,98.91,4.1
2019,8,20,28.24,25.98,21.42,88.0,0.72,98.78,2.87
2019,8,21,29.36,25.34,20.63,80.19,0.79,98.67,2.06
2019,8,22,30.12,25.96,21.48,79.44,0.77,98.6,1.88
2019,8,23,28.93,26.27,21.85,86.12,9.35,98.73,1.8
2019,8,24,28.78,25.94,21.42,85.25,18.06,98.83,2.84
2019,8,25,29.84,26.14,21.67,81.5,4.76,98.81,2.02
2019,8,26,30.51,26.04,21.55,78.44,0.17,98.73,1.98
2019,8,27,30.0,26.65,22.34,83.25,0.26,98.69,2.8
2019,8,28,29.01,26.7,22.4,87.75,0.71,98.85,1.82
2019,8,29,30.04,25.74,21.12,78.81,0.17,98.84,1.64
2019,8,30,29.02,26.59,22.28,87.12,8.96,98.57,2.73
2019,8,31,27.08,24.93,20.14,88.12,27.15,98.63,2.11
2019,9,1,28.4,24.66,19.84,80.5,0.14,98.69,2.48
2019,9,2,31.09,25.52,20.94,73.81,10.53,98.52,1.41
2019,9,3,29.06,26.76,22.52,87.75,8.45,98.58,3.6
2019,9,4,27.94,25.95,21.42,89.25,14.3,98.64,2.84
2019,9,5,26.63,24.59,19.71,88.81,5.78,98.73,1.73
2019,9,6,29.5,24.19,19.29,74.31,6.17,98.59,0.89
2019,9,7,29.32,25.54,20.94,81.0,5.74,98.64,1.38
2019,9,8,28.95,25.94,21.42,84.31,19.02,98.72,2.65
2019,9,9,28.64,25.89,21.36,85.69,2.79,98.59,2.97
2019,9,10,27.73,25.71,21.18,89.06,2.21,98.61,2.52
2019,9,11,28.73,25.42,20.75,83.0,4.07,98.82,1.37
2019,9,12,28.17,26.07,21.48,88.88,29.86,99.12,2.27
2019,9,13,27.67,25.74,21.06,89.69,34.96,99.17,3.18
2019,9,14,27.8,25.22,20.39,86.5,11.89,99.12,2.82
2019,9,15,27.63,25.12,20.32,86.81,1.83,99.0,2.18
2019,9,16,27.83,24.8,19.96,84.44,15.49,98.96,1.7
2019,9,17,27.51,24.7,19.78,85.38,18.35,99.14,2.07
2019,9,18,28.19,24.28,19.23,80.25,1.0,99.41,1.45
2019,9,19,28.31,24.4,19.41,80.38,0.09,99.36,1.88
2019,9,20,28.24,24.3,19.35,79.94,0.06,99.25,1.83
2019,9,21,28.68,24.36,19.41,78.38,0.24,99.21,1.23
2019,9,22,27.87,25.16,20.32,85.69,5.76,99.34,2.31
2019,9,23,25.9,24.17,19.04,90.44,22.11,99.61,2.22
2019,9,24,25.94,23.57,18.37,87.31,32.08,99.73,1.6
2019,9,25,25.48,23.2,17.94,87.69,20.74,99.92,2.27
2019,9,26,25.49,23.41,18.13,88.88,12.6,99.92,2.45
2019,9,27,26.13,23.33,18.07,85.5,2.72,99.9,1.75
2019,9,28,25.89,23.38,18.19,86.5,6.72,99.79,2.17
2019,9,29,25.28,21.2,15.87,78.75,17.84,99.83,1.83
2019,9,30,24.5,22.08,16.78,86.75,14.65,99.53,1.75
2019,10,1,24.84,22.98,17.76,89.69,13.27,99.38,2.19
2019,10,2,26.58,22.87,17.64,81.0,17.45,99.36,1.27
2019,10,3,26.73,23.13,17.94,81.44,1.41,99.31,1.68
2019,10,4,26.27,23.24,18.07,84.12,6.23,99.33,1.68
2019,10,5,26.83,23.48,18.37,82.69,9.69,99.3,1.78
2019,10,6,27.41,23.19,18.01,79.12,0.9,99.4,1.41
2019,10,7,26.94,23.55,18.37,82.25,1.35,99.5,1.38
2019,10,8,25.36,23.4,18.19,89.25,13.75,99.59,1.72
2019,10,9,24.58,22.44,17.15,88.25,9.38,99.57,1.91
2019,10,10,24.73,22.02,16.78,85.62,1.66,99.47,2.06
2019,10,11,24.81,22.09,16.85,85.62,0.56,99.41,2.33
2019,10,12,24.37,21.26,15.99,83.81,0.47,99.52,2.27
2019,10,13,24.55,20.55,15.32,79.44,0.0,99.57,1.49
2019,10,14,25.21,21.46,16.24,80.56,0.0,99.65,2.33
2019,10,15,25.84,21.4,16.17,77.62,0.07,99.67,2.42
2019,10,16,26.83,19.85,14.71,66.81,0.12,99.7,1.28
2019,10,17,26.93,18.44,13.43,60.69,0.19,99.69,1.05
2019,10,18,25.95,19.76,14.59,69.94,0.01,99.72,1.58
2019,10,19,25.4,20.15,14.89,74.0,0.01,99.74,1.68
2019,10,20,24.69,20.51,15.26,78.56,0.0,99.65,1.98
2019,10,21,24.23,21.73,16.54,86.44,0.03,99.39,3.19
2019,10,22,23.73,21.68,16.42,89.0,0.0,99.27,3.08
2019,10,23,22.98,20.3,15.08,85.69,0.15,99.4,1.79
2019,10,24,22.15,18.71,13.61,81.56,2.39,99.68,2.2
2019,10,25,21.96,19.62,14.4,87.25,15.18,99.81,3.94
2019,10,26,20.55,19.05,13.92,91.25,35.74,99.61,4.14
2019,10,27,22.1,18.73,13.67,81.81,0.0,99.58,1.92
2019,10,28,21.97,18.55,13.55,81.44,0.0,99.7,2.12
2019,10,29,23.6,20.55,15.26,83.75,0.0,99.64,2.27
2019,10,30,23.95,20.51,15.32,81.75,0.0,99.52,2.16
2019,10,31,24.51,21.58,16.3,84.56,0.0,99.43,1.88
2019,11,1,24.14,20.54,15.32,80.88,0.0,99.51,1.67
2019,11,2,23.89,20.58,15.38,82.56,0.0,99.55,2.39
2019,11,3,24.02,20.24,15.01,80.12,0.0,99.59,2.48
2019,11,4,24.35,20.36,15.14,79.44,0.05,99.5,1.89
2019,11,5,23.68,20.32,15.14,82.19,1.55,99.31,1.91
2019,11,6,22.8,19.62,14.47,83.44,0.45,99.36,1.73
2019,11,7,22.78,19.83,14.65,84.19,0.0,99.48,2.55
2019,11,8,23.19,20.52,15.26,85.75,0.0,99.65,3.05
2019,11,9,22.83,21.26,15.93,91.12,0.81,99.68,2.36
2019,11,10,22.69,20.94,15.62,90.12,0.89,99.62,3.13
2019,11,11,22.9,19.99,14.77,84.5,0.02,99.37,2.0
2019,11,12,22.19,19.49,14.28,85.62,0.0,99.61,1.97
2019,11,13,22.35,19.3,14.1,83.44,0.0,99.88,1.83
2019,11,14,23.12,20.65,15.38,86.75,0.01,99.87,2.4
2019,11,15,23.72,20.98,15.69,85.31,0.0,99.65,1.7
2019,11,16,22.76,20.83,15.5,89.5,0.0,99.59,2.68
2019,11,17,21.85,20.14,14.89,90.31,0.0,99.6,3.1
2019,11,18,21.13,19.19,14.04,89.31,0.0,99.69,2.18
2019,11,19,20.83,18.77,13.67,88.5,1.38,99.69,1.96
2019,11,20,20.83,18.33,13.24,86.44,1.74,99.83,1.41
2019,11,21,20.73,17.74,12.82,84.19,0.0,99.87,2.2
2019,11,22,21.05,17.57,12.63,81.12,0.0,99.88,1.81
2019,11,23,21.14,18.04,13.0,83.19,0.0,99.81,1.3
2019,11,24,20.94,18.19,13.18,84.88,0.0,99.76,1.53
2019,11,25,20.38,18.44,13.31,88.81,0.0,99.94,1.88
2019,11,26,21.08,18.21,13.18,84.62,0.0,99.86,1.97
2019,11,27,21.15,18.36,13.31,85.0,0.0,99.92,2.47
2019,11,28,21.61,18.02,13.06,81.0,0.0,99.88,2.43
2019,11,29,21.23,17.02,12.33,77.94,0.0,99.8,2.05
2019,11,30,20.98,16.98,12.33,78.75,0.59,99.71,2.16
2019,12,1,19.53,16.95,12.15,85.75,0.44,99.87,1.96
2019,12,2,18.98,15.87,11.35,83.19,0.0,99.95,1.7
2019,12,3,18.98,14.9,10.68,78.5,0.0,99.88,1.59
2019,12,4,18.34,14.58,10.44,80.0,0.0,100.14,2.5
2019,12,5,18.26,12.18,9.03,69.44,0.0,100.33,3.38
2019,12,6,17.11,11.87,8.73,73.0,0.0,100.35,3.73
2019,12,7,17.37,13.59,9.83,79.62,0.0,100.2,3.22
2019,12,8,18.87,15.31,10.93,80.81,0.0,100.11,2.85
2019,12,9,18.61,15.46,11.05,83.0,0.0,100.04,2.14
2019,12,10,18.42,15.08,10.8,81.88,0.0,99.82,1.75
2019,12,11,17.95,14.62,10.5,81.81,0.0,99.73,2.24
2019,12,12,17.65,14.45,10.38,82.44,0.0,99.97,2.11
2019,12,13,17.94,15.24,10.86,85.0,0.0,100.14,2.99
2019,12,14,18.62,15.26,10.93,82.12,0.0,100.1,2.09
2019,12,15,18.62,14.44,10.38,77.5,0.0,100.06,1.54
2019,12,16,18.26,14.0,10.07,77.19,0.01,99.95,1.84
2019,12,17,16.9,12.93,9.34,78.69,0.0,100.06,1.61
2019,12,18,16.15,12.43,9.03,79.69,0.0,100.08,1.66
2019,12,19,15.9,13.07,9.46,84.25,0.0,99.94,1.8
2019,12,20,16.13,13.35,9.64,84.88,0.0,99.72,1.74
2019,12,21,15.8,13.55,9.77,87.75,0.0,99.82,1.62
2019,12,22,14.76,12.5,9.09,86.75,0.0,99.89,2.42
2019,12,23,14.94,12.35,8.97,85.56,0.0,99.97,2.07
2019,12,24,15.51,12.51,9.09,84.06,0.0,99.97,2.04
2019,12,25,14.69,11.08,8.3,81.06,0.0,99.91,1.71
2019,12,26,14.8,9.67,7.57,72.75,0.0,99.9,2.09
2019,12,27,14.73,10.36,7.93,76.31,0.11,99.83,2.76
2019,12,28,14.45,10.2,7.81,76.88,0.0,100.06,1.99
2019,12,29,14.44,10.65,8.06,79.31,0.0,100.1,2.83
2019,12,30,14.96,10.7,8.06,77.5,0.0,100.19,3.3
2019,12,31,15.33,10.58,8.0,75.44,0.0,100.34,3.91
2020,1,1,16.3,12.15,8.91,77.81,0.59,100.48,3.84
2020,1,2,18.24,14.16,10.07,78.12,0.28,100.48,3.15
2020,1,3,16.24,14.07,10.07,87.31,1.62,100.2,2.76
2020,1,4,16.8,14.37,10.25,86.75,0.82,99.88,2.11
2020,1,5,15.22,12.66,9.22,85.94,1.81,99.82,3.05
2020,1,6,13.65,9.9,7.63,79.88,0.24,100.18,1.67
